rollout/ep_len_mean,rollout/ep_rew_mean,curriculum/stage_index,time/fps,time/time_elapsed,time/total_timesteps,time/episodes,curriculum/randomize_probability,rollout/success_rate,train/ent_coef,train/n_updates,train/critic_loss,train/learning_rate,train/actor_loss,eval/success_rate,eval/mean_ep_length,eval/mean_reward
19.95,115.26796248000001,3.0,24,1612,40115,2304,0.6,0.01,0.009999999776482582,78228,182.22227478027344,0.0003,-533.1033325195312,,,
19.95,115.05752331999999,3.0,24,1614,40195,2308,0.6,0.01,0.009999999776482582,78388,541.0334777832031,0.0003,-534.7399291992188,,,
19.95,115.34091065999999,3.0,24,1617,40275,2312,0.6,0.01,0.009999999776482582,78548,798.2340393066406,0.0003,-537.4484252929688,,,
19.95,113.6157361,3.0,24,1620,40355,2316,0.6,0.01,0.009999999776482582,78708,364.4565124511719,0.0003,-540.1021118164062,,,
19.95,114.15975111,3.0,24,1622,40435,2320,0.6,0.01,0.009999999776482582,78868,445.74041748046875,0.0003,-538.3067016601562,,,
19.95,114.8349494,3.0,24,1625,40515,2324,0.6,0.01,0.009999999776482582,79028,113.11903762817383,0.0003,-544.1644592285156,,,
19.85,115.48418979,3.0,24,1627,40585,2328,0.6,0.02,0.009999999776482582,79168,296.20347595214844,0.0003,-543.2350769042969,,,
19.74,116.23874416999999,3.0,24,1629,40654,2332,0.6,0.03,0.009999999776482582,79306,310.0549774169922,0.0003,-542.9480895996094,,,
19.74,114.90780879000002,3.0,24,1632,40734,2336,0.6,0.03,0.009999999776482582,79466,417.88050842285156,0.0003,-541.7095336914062,,,
19.74,113.83490447,3.0,24,1635,40814,2340,0.6,0.03,0.009999999776482582,79626,224.00914001464844,0.0003,-538.3740234375,,,
19.74,111.90076982000001,3.0,24,1638,40894,2344,0.6,0.03,0.009999999776482582,79786,179.3201446533203,0.0003,-544.8210144042969,,,
19.74,110.64039432,3.0,24,1641,40974,2348,0.6,0.03,0.009999999776482582,79946,739.3801879882812,0.0003,-544.7030029296875,,,
19.74,109.40691987,3.0,24,1643,41054,2352,0.6,0.03,0.009999999776482582,80106,367.2969970703125,0.0003,-539.631591796875,,,
19.67,111.0950613,3.0,24,1646,41127,2356,0.6,0.04,0.009999999776482582,80252,172.01380157470703,0.0003,-538.0888671875,,,
19.66,114.18130056,3.0,24,1648,41206,2360,0.6,0.05,0.009999999776482582,80410,403.9241943359375,0.0003,-540.1740417480469,,,
19.66,117.9320186,3.0,25,1651,41286,2364,0.6,0.05,0.009999999776482582,80570,170.9381446838379,0.0003,-543.0064697265625,,,
19.58,119.79583937000001,3.0,25,1653,41358,2368,0.6,0.06,0.009999999776482582,80714,239.67271041870117,0.0003,-545.0269165039062,,,
19.58,121.44080780999998,3.0,25,1656,41438,2372,0.6,0.06,0.009999999776482582,80874,202.52112579345703,0.0003,-541.0684509277344,,,
19.58,120.55861442,3.0,25,1659,41518,2376,0.6,0.06,0.009999999776482582,81034,618.6044921875,0.0003,-542.8429260253906,,,
19.58,119.11014123000001,3.0,25,1661,41598,2380,0.6,0.06,0.009999999776482582,81194,717.3887634277344,0.0003,-544.8412780761719,,,
19.58,117.57351383000001,3.0,25,1664,41678,2384,0.6,0.06,0.009999999776482582,81354,357.84136962890625,0.0003,-545.02880859375,,,
19.63,114.71758679,3.0,25,1667,41758,2388,0.6,0.05,0.009999999776482582,81514,393.56903076171875,0.0003,-549.0850830078125,,,
19.63,114.01024491,3.0,25,1670,41838,2392,0.6,0.05,0.009999999776482582,81674,503.31658935546875,0.0003,-545.659423828125,,,
19.63,114.01052073000001,3.0,25,1672,41918,2396,0.6,0.05,0.009999999776482582,81834,507.46556091308594,0.0003,-546.2080078125,,,
19.6,115.51757353,3.0,25,1675,41995,2400,0.6,0.06,0.009999999776482582,81988,256.52288818359375,0.0003,-553.7116394042969,,,
19.6,114.80878793,3.0,24,1683,42075,2404,0.6,0.06,0.009999999776482582,82148,522.4843597412109,0.0003,-547.2507934570312,0.05,19.3,107.61467877714279
19.6,113.20904356,3.0,25,1685,42155,2408,0.6,0.06,0.009999999776482582,82308,70.71530151367188,0.0003,-553.685302734375,,,
19.6,114.10281239000001,3.0,25,1688,42235,2412,0.6,0.06,0.009999999776482582,82468,281.6703414916992,0.0003,-553.6448974609375,,,
19.6,116.03864306,3.0,25,1691,42315,2416,0.6,0.06,0.009999999776482582,82628,390.1232147216797,0.0003,-558.220458984375,,,
19.6,116.11188028000002,3.0,25,1693,42395,2420,0.6,0.06,0.009999999776482582,82788,200.7296905517578,0.0003,-555.4489135742188,,,
19.6,116.01702578999999,3.0,25,1696,42475,2424,0.6,0.06,0.009999999776482582,82948,146.69359970092773,0.0003,-557.9947814941406,,,
19.56,114.99852935999999,3.0,25,1698,42541,2428,0.6,0.06,0.009999999776482582,83080,119.72842407226562,0.0003,-555.2972412109375,,,
19.67,112.63575399000003,3.0,25,1701,42621,2432,0.6,0.05,0.009999999776482582,83240,311.45135498046875,0.0003,-555.9889526367188,,,
19.67,113.89483183,3.0,25,1703,42701,2436,0.6,0.05,0.009999999776482582,83400,399.4056148529053,0.0003,-554.9743347167969,,,
19.67,115.04733355999997,3.0,25,1706,42781,2440,0.6,0.05,0.009999999776482582,83560,143.01458740234375,0.0003,-556.6242980957031,,,
19.67,116.3321943,3.0,25,1709,42861,2444,0.6,0.05,0.009999999776482582,83720,112.96566009521484,0.0003,-557.12158203125,,,
19.67,115.86003988,3.0,25,1712,42941,2448,0.6,0.05,0.009999999776482582,83880,371.9515838623047,0.0003,-552.1214294433594,,,
19.67,115.59719894999998,3.0,25,1715,43021,2452,0.6,0.05,0.009999999776482582,84040,286.5990295410156,0.0003,-560.1385498046875,,,
19.74,115.86541032999999,3.0,25,1718,43101,2456,0.6,0.05,0.009999999776482582,84200,260.7506103515625,0.0003,-557.7230224609375,,,
19.75,113.04216998999999,3.0,25,1720,43181,2460,0.6,0.04,0.009999999776482582,84360,658.779296875,0.0003,-558.4510803222656,,,
19.75,112.94337190999998,3.0,25,1723,43261,2464,0.6,0.04,0.009999999776482582,84520,484.5603942871094,0.0003,-555.536376953125,,,
19.76,112.56172438,3.0,25,1725,43334,2468,0.6,0.04,0.009999999776482582,84666,354.9068145751953,0.0003,-559.6273193359375,,,
19.76,111.38400829,3.0,25,1728,43414,2472,0.6,0.04,0.009999999776482582,84826,952.1609497070312,0.0003,-559.5545043945312,,,
19.76,111.87411019,3.0,25,1731,43494,2476,0.6,0.04,0.009999999776482582,84986,280.4511489868164,0.0003,-562.2020263671875,,,
19.76,113.46067984,3.0,25,1734,43574,2480,0.6,0.04,0.009999999776482582,85146,123.38988876342773,0.0003,-561.6430053710938,,,
19.76,112.82212895999999,3.0,25,1737,43654,2484,0.6,0.04,0.009999999776482582,85306,224.10069274902344,0.0003,-560.2713928222656,,,
19.76,114.15670589,3.0,25,1740,43734,2488,0.6,0.04,0.009999999776482582,85466,335.7144012451172,0.0003,-570.3461303710938,,,
19.76,114.23371464,3.0,25,1742,43814,2492,0.6,0.04,0.009999999776482582,85626,312.3805389404297,0.0003,-565.0091247558594,,,
19.76,112.50463606000001,3.0,25,1745,43894,2496,0.6,0.04,0.009999999776482582,85786,517.1161804199219,0.0003,-564.5256958007812,,,
19.79,110.90946695000001,3.0,25,1748,43974,2500,0.6,0.03,0.009999999776482582,85946,514.6133575439453,0.0003,-568.1504211425781,,,
19.79,110.84559439,3.0,25,1756,44054,2504,0.6,0.03,0.009999999776482582,86106,184.07073593139648,0.0003,-568.4837646484375,0.0,20.0,97.92549446844465
19.64,113.04371221,3.0,25,1758,44119,2508,0.6,0.04,0.009999999776482582,86236,568.9392395019531,0.0003,-561.0137939453125,,,
19.59,117.04027088000001,3.0,25,1760,44194,2512,0.6,0.06,0.009999999776482582,86386,681.4657287597656,0.0003,-564.0768127441406,,,
19.59,116.47364974,3.0,25,1763,44274,2516,0.6,0.06,0.009999999776482582,86546,776.9307861328125,0.0003,-565.0328369140625,,,
19.59,116.68876896999997,3.0,25,1766,44354,2520,0.6,0.06,0.009999999776482582,86706,304.7755432128906,0.0003,-564.2961120605469,,,
19.59,116.45629047999999,3.0,25,1768,44434,2524,0.6,0.06,0.009999999776482582,86866,379.94236755371094,0.0003,-566.3822937011719,,,
19.73,116.23253847,3.0,25,1771,44514,2528,0.6,0.05,0.009999999776482582,87026,338.6982421875,0.0003,-568.1172180175781,,,
19.71,118.61179984999998,3.0,25,1773,44592,2532,0.6,0.06,0.009999999776482582,87182,291.45361328125,0.0003,-572.5517883300781,,,
19.71,117.4140675,3.0,25,1776,44672,2536,0.6,0.06,0.009999999776482582,87342,418.3207550048828,0.0003,-564.1283569335938,,,
19.71,116.52660313,3.0,25,1779,44752,2540,0.6,0.06,0.009999999776482582,87502,784.4991455078125,0.0003,-570.2884216308594,,,
19.71,116.18145209999999,3.0,25,1781,44832,2544,0.6,0.06,0.009999999776482582,87662,317.35567474365234,0.0003,-570.7516174316406,,,
19.71,117.23605846000001,3.0,25,1784,44912,2548,0.6,0.06,0.009999999776482582,87822,337.25611877441406,0.0003,-567.6880187988281,,,
19.71,117.27502259,3.0,25,1786,44992,2552,0.6,0.06,0.009999999776482582,87982,250.94941520690918,0.0003,-570.8194885253906,,,
19.71,114.05309458999999,4.0,25,1789,45072,2556,1.0,0.05,0.009999999776482582,88142,195.46517181396484,0.0003,-573.18310546875,,,
19.57,113.33919139000001,4.0,25,1791,45138,2560,1.0,0.06,0.009999999776482582,88274,138.99837112426758,0.0003,-574.1589965820312,,,
19.57,112.1419432,4.0,25,1794,45218,2564,1.0,0.06,0.009999999776482582,88434,335.48468017578125,0.0003,-574.88330078125,,,
19.64,110.44580080000001,4.0,25,1796,45298,2568,1.0,0.05,0.009999999776482582,88594,185.20092010498047,0.0003,-569.2850036621094,,,
19.64,110.68094900000001,4.0,25,1799,45378,2572,1.0,0.05,0.009999999776482582,88754,1003.7265014648438,0.0003,-569.4525451660156,,,
19.64,108.81453804000003,4.0,25,1802,45458,2576,1.0,0.05,0.009999999776482582,88914,122.33393287658691,0.0003,-575.534423828125,,,
19.64,107.16772379999999,4.0,25,1804,45538,2580,1.0,0.05,0.009999999776482582,89074,55.529632568359375,0.0003,-570.9026794433594,,,
19.64,108.73313912000003,4.0,25,1807,45618,2584,1.0,0.05,0.009999999776482582,89234,406.66673278808594,0.0003,-572.0360717773438,,,
19.64,107.67157095000002,4.0,25,1810,45698,2588,1.0,0.05,0.009999999776482582,89394,210.46786499023438,0.0003,-571.164306640625,,,
19.64,107.02168894,4.0,25,1813,45778,2592,1.0,0.05,0.009999999776482582,89554,309.37302017211914,0.0003,-569.4085388183594,,,
19.64,107.93100589,4.0,25,1815,45858,2596,1.0,0.05,0.009999999776482582,89714,521.5108947753906,0.0003,-569.458984375,,,
19.64,107.0590215,4.0,25,1818,45938,2600,1.0,0.05,0.009999999776482582,89874,540.6085052490234,0.0003,-571.1978454589844,,,
19.64,106.72399811,4.0,25,1826,46018,2604,1.0,0.05,0.009999999776482582,90034,380.92076110839844,0.0003,-574.1517028808594,0.0,20.0,91.2931791484895
19.79,104.76990964999999,4.0,25,1829,46098,2608,1.0,0.04,0.009999999776482582,90194,604.0942993164062,0.0003,-569.5585632324219,,,
19.75,101.51667896999997,4.0,25,1832,46169,2612,1.0,0.03,0.009999999776482582,90336,533.9441223144531,0.0003,-571.2810668945312,,,
19.6,102.11617716,4.0,25,1834,46234,2616,1.0,0.04,0.009999999776482582,90466,224.6625213623047,0.0003,-574.7982482910156,,,
19.6,100.88180323000002,4.0,25,1837,46314,2620,1.0,0.04,0.009999999776482582,90626,395.9593963623047,0.0003,-571.9903564453125,,,
19.6,100.16017877999998,4.0,25,1840,46394,2624,1.0,0.04,0.009999999776482582,90786,446.4649200439453,0.0003,-570.52490234375,,,
19.6,99.96005202999999,4.0,25,1842,46474,2628,1.0,0.04,0.009999999776482582,90946,482.5789031982422,0.0003,-573.0089416503906,,,
19.62,98.45160143,4.0,25,1845,46554,2632,1.0,0.03,0.009999999776482582,91106,168.02914428710938,0.0003,-570.4612426757812,,,
19.62,97.3543604,4.0,25,1848,46634,2636,1.0,0.03,0.009999999776482582,91266,1140.0780334472656,0.0003,-564.0523681640625,,,
19.62,97.07913241,4.0,25,1851,46714,2640,1.0,0.03,0.009999999776482582,91426,95.52365112304688,0.0003,-571.8920593261719,,,
19.52,98.69935046999997,4.0,25,1853,46784,2644,1.0,0.04,0.009999999776482582,91566,387.928524017334,0.0003,-567.0614929199219,,,
19.52,98.28754556999998,4.0,25,1856,46864,2648,1.0,0.04,0.009999999776482582,91726,567.2238922119141,0.0003,-569.6285095214844,,,
19.52,99.12299331999999,4.0,25,1858,46944,2652,1.0,0.04,0.009999999776482582,91886,283.8189697265625,0.0003,-577.6358947753906,,,
19.52,99.84008938000001,4.0,25,1861,47024,2656,1.0,0.04,0.009999999776482582,92046,175.7416706085205,0.0003,-574.449462890625,,,
19.59,102.39159445,4.0,25,1863,47097,2660,1.0,0.04,0.009999999776482582,92192,383.4199447631836,0.0003,-571.9324340820312,,,
19.59,99.35771709000002,4.0,25,1866,47177,2664,1.0,0.04,0.009999999776482582,92352,256.3684539794922,0.0003,-573.7263488769531,,,
19.59,99.14033436000001,4.0,25,1869,47257,2668,1.0,0.04,0.009999999776482582,92512,455.9102478027344,0.0003,-570.3762817382812,,,
19.59,98.54243874000002,4.0,25,1872,47337,2672,1.0,0.04,0.009999999776482582,92672,294.13204765319824,0.0003,-570.4501647949219,,,
19.59,100.07860207000002,4.0,25,1875,47417,2676,1.0,0.04,0.009999999776482582,92832,370.57625579833984,0.0003,-571.1425476074219,,,
19.59,101.44210704000001,4.0,25,1877,47497,2680,1.0,0.04,0.009999999776482582,92992,700.3140258789062,0.0003,-572.1036376953125,,,
19.59,100.69612434999999,4.0,25,1880,47577,2684,1.0,0.04,0.009999999776482582,93152,567.3723297119141,0.0003,-568.7751770019531,,,
19.59,102.57186275,4.0,25,1883,47657,2688,1.0,0.04,0.009999999776482582,93312,264.7137794494629,0.0003,-572.9308471679688,,,
19.59,102.38593003,4.0,25,1886,47737,2692,1.0,0.04,0.009999999776482582,93472,280.2734832763672,0.0003,-572.5316772460938,,,
19.59,102.49735406000002,4.0,25,1888,47817,2696,1.0,0.04,0.009999999776482582,93632,520.5606155395508,0.0003,-569.6673583984375,,,
19.59,102.4582754,4.0,25,1891,47897,2700,1.0,0.04,0.009999999776482582,93792,468.1345672607422,0.0003,-571.7079467773438,,,
19.59,102.39640807000002,4.0,25,1894,47977,2704,1.0,0.04,0.009999999776482582,93952,522.0937423706055,0.0003,-575.7109985351562,,,
19.53,104.05506634,4.0,25,1902,48051,2708,1.0,0.05,0.009999999776482582,94100,390.5506591796875,0.0003,-572.4965209960938,0.0,20.0,108.72265832123489
19.62,101.81853662000002,4.0,25,1904,48131,2712,1.0,0.04,0.009999999776482582,94260,368.5443420410156,0.0003,-575.9270629882812,,,
19.77,100.01591418000002,4.0,25,1907,48211,2716,1.0,0.03,0.009999999776482582,94420,759.1135864257812,0.0003,-572.4757385253906,,,
19.77,98.56799341,4.0,25,1910,48291,2720,1.0,0.03,0.009999999776482582,94580,108.22791290283203,0.0003,-572.4015197753906,,,
19.77,96.10413499000002,4.0,25,1913,48371,2724,1.0,0.03,0.009999999776482582,94740,271.69615173339844,0.0003,-577.55029296875,,,
19.77,94.55392977000001,4.0,25,1916,48451,2728,1.0,0.03,0.009999999776482582,94900,116.59911346435547,0.0003,-571.8126831054688,,,
19.77,93.00491278999999,4.0,25,1919,48531,2732,1.0,0.03,0.009999999776482582,95060,72.26502227783203,0.0003,-573.7659301757812,,,
19.77,92.08298278000001,4.0,25,1922,48611,2736,1.0,0.03,0.009999999776482582,95220,104.25966262817383,0.0003,-575.6617736816406,,,
19.77,92.58106257999998,4.0,25,1925,48691,2740,1.0,0.03,0.009999999776482582,95380,156.44699096679688,0.0003,-575.1076965332031,,,
19.87,90.71073149999998,4.0,25,1927,48771,2744,1.0,0.02,0.009999999776482582,95540,43.66086959838867,0.0003,-576.290771484375,,,
19.87,89.89161407,4.0,25,1930,48851,2748,1.0,0.02,0.009999999776482582,95700,328.65869140625,0.0003,-575.016357421875,,,
19.87,87.12040119,4.0,25,1933,48931,2752,1.0,0.02,0.009999999776482582,95860,101.86327362060547,0.0003,-579.6573791503906,,,
19.87,85.63821006000002,4.0,25,1936,49011,2756,1.0,0.02,0.009999999776482582,96020,426.5821418762207,0.0003,-573.9167785644531,,,
19.82,84.66200114000002,4.0,25,1939,49079,2760,1.0,0.02,0.009999999776482582,96156,228.31493377685547,0.0003,-576.6943359375,,,
19.82,87.63010877,4.0,25,1941,49159,2764,1.0,0.02,0.009999999776482582,96316,93.66986083984375,0.0003,-578.6995849609375,,,
19.82,84.66611443000002,4.0,25,1944,49239,2768,1.0,0.02,0.009999999776482582,96476,215.37921142578125,0.0003,-569.8207702636719,,,
19.82,84.44086631,4.0,25,1947,49319,2772,1.0,0.02,0.009999999776482582,96636,394.54076766967773,0.0003,-572.7147521972656,,,
19.82,84.01800902999999,4.0,25,1950,49399,2776,1.0,0.02,0.009999999776482582,96796,342.1355285644531,0.0003,-579.1543884277344,,,
19.82,82.01861930999999,4.0,25,1953,49479,2780,1.0,0.02,0.009999999776482582,96956,355.19862365722656,0.0003,-574.8612365722656,,,
19.82,82.40096291,4.0,25,1956,49559,2784,1.0,0.02,0.009999999776482582,97116,185.35958099365234,0.0003,-578.4690551757812,,,
19.82,82.01717543000001,4.0,25,1959,49639,2788,1.0,0.02,0.009999999776482582,97276,112.36106491088867,0.0003,-572.6698608398438,,,
19.82,83.00976122,4.0,25,1961,49719,2792,1.0,0.02,0.009999999776482582,97436,513.1712646484375,0.0003,-578.0205078125,,,
19.82,83.52729245,4.0,25,1964,49799,2796,1.0,0.02,0.009999999776482582,97596,268.8796081542969,0.0003,-569.17578125,,,
19.82,83.44177065,4.0,25,1967,49879,2800,1.0,0.02,0.009999999776482582,97756,694.1023864746094,0.0003,-579.6615905761719,,,
19.82,84.91200499,4.0,25,1970,49959,2804,1.0,0.02,0.009999999776482582,97916,815.010498046875,0.0003,-575.5196228027344,,,
